stock,date,tradeNumber,price,stopLoss,profitTarget,action
ED,2012-02-07,1.0,40.07864761352539,58.279998779296875,-5.42473030090332,buy
D,2012-02-07,1.0,33.90879821777344,50.11000061035156,-6.594207763671875,buy
COP,2012-02-07,1.0,39.37171173095703,51.8375244140625,7.057594299316406,sell
MO,2012-02-08,1.0,16.781635284423828,28.530000686645508,-12.630040168762207,sell
KO,2012-02-08,1.0,24.977136611938477,33.28499984741211,4.488933563232422,sell
ED,2012-02-08,1.0,40.254878997802734,58.279998779296875,-5.42473030090332,sell
D,2012-02-08,1.0,33.76084899902344,50.11000061035156,-6.594207763671875,sell
PG,2012-02-13,1.0,47.87268829345703,62.560001373291016,11.15440559387207,buy
VZ,2012-02-13,1.0,24.642669677734375,37.52000045776367,-7.550657272338867,buy
ABMD,2012-02-13,2.0,24.18000030517578,17.09000015258789,23.774999618530273,sell
AEP,2012-02-14,1.0,27.85520362854004,38.900001525878906,0.2432088851928711,buy
D,2012-02-14,2.0,33.78102493286133,49.560001373291016,-5.666416168212891,buy
