stock,tradeNumber,buyDate,buyPrice,stopLoss,profitTarget,sellDate,sellPrice,daysTraded,returnsPerShare,isProfitable,Open,High,Low,Close,Adj Close,Volume,EMA10,EMA50,EMA200,shortEMA,longEMA,MACD,signal,hist,histPast,EMA10Percent,EMA50Percent,EMA200Percent
CAG,2.0,2021-03-03,33.88198471069336,33.90999984741211,33.811946868896484,2021-03-04,33.765113830566406,1,-0.11687088012695312,False,34.2599983215332,34.849998474121094,33.88999938964844,34.790000915527344,33.88198471069336,3997100.0,33.58634736398499,33.775492458055275,33.87650452039642,33.589481291269934,33.62403668404175,-0.0345553927718143,-0.0405660035703905,0.006010610798576205,-0.025033334264817006,0.991274497369835,0.996856965329883,0.9998382565146721
CAH,1.0,2021-03-01,51.39680480957031,50.779998779296875,52.938819885253906,2021-03-08,53.29677963256836,5,1.8999748229980469,True,51.939998626708984,53.040000915527344,51.83000183105469,52.75,51.39680480957031,1887000.0,50.94148174595586,51.864921468884944,50.8342048536335,51.02394867540508,51.60866766901424,-0.5847189936091581,-0.6053660169268229,0.02064702331766477,-0.05893227400211365,0.9911410239352142,1.009107894178423,0.9890537951138929
CAH,2.0,2021-06-03,55.336265563964844,54.77000045776367,56.75192832946777,2021-06-07,57.84039306640625,2,2.5041275024414062,True,55.88999938964844,56.619998931884766,55.88999938964844,56.349998474121094,55.336265563964844,1373300.0,55.26409685575751,56.450261775047935,53.88553295785275,55.366967025029766,56.13965233362567,-0.7726853085959036,-0.8158661766111502,0.043180868015246676,-0.00471277272382109,0.9986958153487262,1.020131394840792,0.9737833301303077
CAH,3.0,2021-06-30,56.546653747558594,55.630001068115234,58.83828544616699,2021-07-19,55.48683547973633,12,-1.0598182678222656,False,57.0,57.209999084472656,56.56999969482422,57.09000015258789,56.546653747558594,2120300.0,56.17050372505191,56.4629590607929,54.34945085884707,56.18161816373088,56.31941364731003,-0.13779548357914706,-0.17176285572636701,0.033967372147219954,-0.005731682946581329,0.9933479702585774,0.9985199002731562,0.9611435382450657
CAH,4.0,2021-07-20,57.14094161987305,55.5,61.243295669555664,2021-08-05,50.088706970214844,12,-7.052234649658203,False,57.880001068115234,59.869998931884766,57.41999816894531,57.689998626708984,57.14094161987305,4505900.0,56.43413638532108,56.4939515937338,54.61933566544748,56.43385048866321,56.44193085241883,-0.00808036375561727,-0.012007425204371949,0.003927061448754678,-0.0677323356490585,0.9876304937490539,0.9886772949867835,0.9558704165010018
CARR,1.0,2021-03-03,36.73341751098633,34.823373317718506,41.404627084732056,2021-03-29,41.899051666259766,18,5.1656341552734375,True,36.849998474121094,37.577999114990234,36.630001068115234,37.119998931884766,36.73341751098633,7100100.0,36.7242849553747,37.30228656554882,32.71353263097632,36.782388276083324,37.19904600804465,-0.4166577319613225,-0.43056149958343704,0.013903767622114538,-0.010966794764842802,0.9997513829033496,1.0154864179025094,0.8905659981457557
CARR,2.0,2021-10-07,53.0764045715332,51.125,57.95491600036621,2021-10-11,50.987178802490234,2,-2.0892257690429688,False,53.2400016784668,53.97999954223633,53.2400016784668,53.349998474121094,53.0764045715332,2225300.0,52.61060482462239,53.303063360236074,46.277121479312335,52.72144478917666,53.46136831436999,-0.7399235251933334,-0.7493861040470304,0.009462578853697057,-0.08350701810646699,0.9912239770069008,1.004270424693093,0.8718963134916722
CAT,1.0,2021-06-30,215.27964782714844,213.55999755859375,219.57877349853516,2021-07-06,211.2140350341797,3,-4.06561279296875,False,214.6199951171875,217.9499969482422,214.05999755859375,217.6300048828125,215.27964782714844,3249500.0,214.76191332806013,223.29172663983604,198.9644699057395,215.50153293004607,220.62488899846585,-5.123356068419781,-5.235184252216714,0.11182818379693238,-0.24749131797784862,0.9975950606371113,1.0372170750628533,0.9242140254033272
CAT,2.0,2021-07-21,209.5728302001953,201.22000122070312,237.46865463256836,2021-09-17,198.6531219482422,41,-10.919708251953125,False,208.72000122070312,210.9600067138672,207.5800018310547,210.72999572753906,209.5728302001953,3407300.0,209.05876246305684,217.7032550233349,200.4838554489802,209.59818644840948,213.52140323767952,-3.923216789270043,-3.9940254236815607,0.07080863441151752,-0.22276482303632505,0.9975470687844058,1.0387952236717564,0.9566309490474847
CB,1.0,2021-04-13,158.792724609375,151.42700080871583,179.32144832611084,2021-08-11,179.5437469482422,84,20.751022338867188,True,160.94000244140625,161.47000122070312,159.17999267578125,160.9199981689453,158.792724609375,1459000.0,158.55584286651933,158.93355264607894,144.84434568746735,158.7046593540894,159.75558749978012,-1.0509281456907331,-1.110664228392963,0.059736082702229965,-0.018370792451985807,0.9985082330223982,1.0008868670592457,0.9121598363135326
CBOE,1.0,2021-02-17,96.0199966430664,91.21899681091308,108.0224962234497,2021-05-05,109.63999938964844,54,13.620002746582031,True,96.44000244140625,97.19999694824219,95.2699966430664,96.0199966430664,96.0199966430664,877100.0,93.10649115098758,92.86794426753424,92.69878658860436,93.14849844440565,93.45471460367882,-0.3062161592731769,-0.36606546535081724,0.05984930607764033,-0.24205638582662592,0.9696573047913223,0.9671729589072031,0.9654112667092885
CBRE,1.0,2021-07-22,86.69000244140625,79.83999633789062,103.81501770019531,2021-10-22,103.91999816894531,65,17.229995727539062,True,85.94000244140625,86.76000213623047,84.98999786376953,86.69000244140625,86.69000244140625,1654600.0,84.60889974490973,85.17949250065851,74.27248377011334,84.67187233483403,85.3275551866288,-0.655682851794765,-0.8047107185432679,0.14902786674850288,-0.07165213283166594,0.9759937404788617,0.9825757307854652,0.8567595071913177
CCI,1.0,2021-08-16,192.1613311767578,190.8699951171875,195.3896713256836,2021-08-24,189.76620483398438,6,-2.3951263427734375,False,195.0,196.07000732421875,193.89999389648438,194.9600067138672,192.1613311767578,1216400.0,191.21635591403876,190.98218610186464,176.4797677880172,191.33560648645624,192.10964670686243,-0.7740402204061922,-0.7864374380546495,0.012397217648457248,-0.13050048222081212,0.9950823859465783,0.9938637754657905,0.91839376167562
CCI,2.0,2021-09-01,195.1083984375,189.35000610351562,209.50437927246094,2021-09-10,185.65606689453125,6,-9.45233154296875,False,194.8699951171875,198.16000366210938,194.4600067138672,197.9499969482422,195.1083984375,1345300.0,191.26357199899087,191.13130412307547,178.17318996842863,191.25569634420856,191.62035961201283,-0.36466326780427494,-0.6090934636650868,0.24443019586081183,-0.11591043882438301,0.9802938957558982,0.9796159758048625,0.9132010277123139
CCL,1.0,2021-02-04,21.049999237060547,17.959999084472656,28.774999618530273,2021-03-15,29.790000915527344,26,8.740001678466797,True,21.0,21.329999923706055,20.65999984741211,21.049999237060547,21.049999237060547,32541100.0,19.903772785074864,19.790775008897395,18.325870622349,19.915565620755594,20.088452615890933,-0.17288699513533956,-0.23888659671250229,0.06599960157716273,-0.046837425844971525,0.9455474349867129,0.94017936941555,0.8705877095750457
CCL,2.0,2021-05-18,28.0,24.290000915527344,37.27499771118164,2021-07-07,24.079999923706055,34,-3.9200000762939453,False,27.649999618530273,28.6200008392334,27.420000076293945,28.0,28.0,33424800.0,26.793063549758816,26.47582670968718,22.5378547439066,26.784951793949183,26.862445147434872,-0.0774933534856892,-0.1660841299375406,0.0885907764518514,-0.01917499687557811,0.9568951267771005,0.945565239631685,0.80492338371095
CDAY,1.0,2021-02-05,101.83999633789062,96.74799652099608,114.56999588012698,2021-02-10,91.01000213623047,3,-10.829994201660156,False,103.11000061035156,104.41999816894531,101.63999938964844,101.83999633789062,101.83999633789062,758500.0,99.4733549665522,98.91575346244308,88.95541712960537,99.54278568549452,100.04510595253205,-0.5023202670375326,-0.5786207589857151,0.07630049194818245,-0.17870781830809157,0.9767611797285788,0.9712859094599205,0.8734821320541287
CDAY,2.0,2021-05-24,89.30000305175781,82.4749984741211,105.92501449584961,2021-08-27,110.75,67,21.449996948242188,True,89.16999816894531,89.93000030517578,88.43000030517578,89.30000305175781,89.30000305175781,559100.0,88.2175994916903,89.68223537204697,89.16460800680292,88.319882258197,89.00725742143102,-0.687375163234023,-0.719871392806775,0.032496229572752,-0.11416384325533313,0.9878790198983514,1.0042803169902204,0.9984838181374258
CDNS,1.0,2021-03-26,132.5800018310547,118.88000106811523,155.89250373840332,2021-09-02,165.19000244140625,111,32.61000061035156,True,126.08000183105469,132.74000549316406,126.05999755859375,132.5800018310547,132.5800018310547,2347400.0,128.3502857438262,131.0753648571285,119.12750799370022,128.52328624196727,130.38126117962236,-1.8579749376550865,-2.261490729470656,0.4035157918155696,-0.0572906606773147,0.9680968771397486,0.9886511015753076,0.8985330091147771
CDNS,2.0,2021-10-14,157.3300018310547,145.83999633789062,186.05501556396484,2021-11-16,186.9199981689453,23,29.589996337890625,True,155.1699981689453,157.8699951171875,155.1699981689453,157.3300018310547,157.3300018310547,843500.0,153.05252379772145,154.21092339319188,140.04101357491882,153.3332839631316,155.1627591066984,-1.829475143566782,-1.8763487313241043,0.04687358775732231,-0.4947045733408635,0.9728120639194645,0.9801749291199261,0.8901100358804975
CDW,1.0,2021-01-08,133.3153076171875,125.45999908447266,152.9535789489746,2021-02-10,155.84983825683594,22,22.534530639648438,True,132.19000244140625,135.74000549316406,132.0,134.58999633789062,133.3153076171875,999400.0,129.66973741549538,128.96238993940477,121.00970817897044,129.658362443371,129.89087494307626,-0.23251249970525123,-0.43713731357908325,0.20462481387383202,-0.1351634912409133,0.9726545265742452,0.9673487031940694,0.9076955253064234
CDW,2.0,2021-06-08,165.7183837890625,165.36000061035156,166.61434173583984,2021-06-09,165.0514678955078,1,-0.6669158935546875,False,166.5,167.49000549316406,165.7100067138672,166.47999572753906,165.7183837890625,432800.0,165.60004483912823,166.88026949556095,147.96640901954734,165.8215231276948,167.45513583190285,-1.6336127042080477,-1.7226054041070569,0.08899269989900915,-0.008946681529391043,0.9992859033063893,1.007011205877903,0.8928786634070058
CE,1.0,2021-02-08,128.34510803222656,115.41999816894531,160.6578826904297,2021-05-04,163.7200927734375,59,35.37498474121094,True,127.68000030517578,130.27999877929688,127.5,130.0399932861328,128.34510803222656,680700.0,124.69169216659611,125.73267523426557,111.32565060096849,124.8656363944086,126.16088299224029,-1.2952465978316923,-1.4230727335480005,0.1278261357163082,-0.29811053403170273,0.971534436164773,0.9796452483619007,0.8673930179950091
CE,2.0,2021-07-01,151.8140869140625,143.38499450683594,177.80057525634766,2021-10-25,170.70559692382812,80,18.891510009765625,True,154.6999969482422,155.25,150.69000244140625,153.13999938964844,151.8140869140625,940000.0,149.75550081942396,154.45718770485024,137.68357493851536,150.22786742128207,153.4433477351149,-3.215480313832842,-3.27349044840914,0.058010134576298,-0.34623174160573145,0.9864400851298876,1.0174101155203332,0.9069222608864617
CE,3.0,2021-12-14,159.58999633789062,158.02999877929688,163.489990234375,2021-12-20,155.89999389648438,4,-3.69000244140625,False,157.5399932861328,161.6199951171875,156.7899932861328,159.58999633789062,159.58999633789062,793700.0,158.9629959297801,160.83899302757604,152.1042303104065,159.16790952618578,160.69496248882555,-1.5270529626397717,-1.6516794963182497,0.12462653367847798,-0.00935718165029753,0.9960711797575144,1.007826284343293,0.9530937640249396
CERN,1.0,2021-12-08,74.97879791259766,70.01000213623047,87.40078735351562,2021-12-17,89.50593566894531,7,14.527137756347656,True,74.0,75.58000183105469,73.77999877929688,75.19999694824219,74.97879791259766,2382900.0,72.83925059915009,73.16701940667578,74.22700007286998,72.82089397359269,72.9059964426732,-0.08510246908051045,-0.22556952805847416,0.14046705897796372,-0.0509382294117634,0.9714646356968589,0.9758361222590703,0.9899731942808148
CF,1.0,2021-04-15,46.59635543823242,43.369998931884766,54.66224670410156,2021-06-04,54.76254653930664,35,8.166191101074219,True,47.61000061035156,47.88999938964844,46.70000076293945,47.369998931884766,46.59635543823242,1291700.0,45.48324269447727,44.70635964265528,37.99768314200899,45.471424436429736,45.50293022674455,-0.03150579031481726,-0.11544243516695628,0.08393664485213902,-0.012138086434461431,0.9761115921344818,0.959438978053069,0.8154647028645463
CF,2.0,2021-07-29,47.115970611572266,44.76017208099365,53.00546693801881,2021-08-04,44.56381607055664,4,-2.552154541015625,False,48.369998931884766,48.38999938964844,47.369998931884766,47.630001068115234,47.115970611572266,1604800.0,47.285546891945685,49.15610404312795,44.30175672978893,47.43114929186714,48.45907121485666,-1.0279219229895133,-1.0489036850919289,0.020981762102415535,-0.023915631035665408,1.0035991252684024,1.0433002526547674,0.9402704890665643
CF,3.0,2021-08-09,46.56201171875,44.91999816894531,50.66704559326172,2021-08-19,43.136207580566406,8,-3.4258041381835938,False,46.119998931884766,47.25,45.63999938964844,47.06999969482422,46.56201171875,3726100.0,46.07130698731026,48.30263680010692,44.3939691095957,46.21593656076105,47.29318396086876,-1.0772474001077086,-1.1215862597903634,0.04433885968265483,-0.06599296076417582,0.9894612643799894,1.0373829441019617,0.9534375227975544
CF,4.0,2021-08-30,44.59929656982422,42.369331741333006,50.174208641052246,2021-09-22,50.18291091918945,16,5.583614349365234,True,45.63999938964844,45.63999938964844,44.400001525878906,44.810001373291016,44.59929656982422,984400.0,45.02719231129215,47.03107536529404,44.56533272164301,45.14146804044898,45.94886693585785,-0.8073988954088733,-0.8123583230578146,0.004959427648941306,-0.0031897136988309205,1.0095942262407216,1.0545250482070418,0.9992384667294464
CHD,1.0,2021-01-25,86.10033416748047,83.61000061035156,92.32616806030273,2021-01-29,83.44181823730469,4,-2.6585159301757812,False,85.48999786376953,88.48999786376953,85.11000061035156,87.12000274658203,86.10033416748047,1644500.0,84.43847954392075,85.5185724183576,83.9195741874662,84.4493002600964,84.78694939035397,-0.33764913025757437,-0.4888668923020335,0.15121776204445914,-0.006094998435034915,0.9806986274835227,0.9932432114840434,0.9746718755379937
CHD,2.0,2021-06-28,84.56714630126953,82.65500259399414,91.79975128173828,2021-08-25,82.12921905517578,41,-2.43792724609375,False,84.5,85.5,84.2300033569336,85.05999755859375,84.56714630126953,1191900.0,83.79437882904314,84.94813964973487,84.38936838529726,83.87962198973666,84.52003345976051,-0.6404114700238495,-0.6775975938525246,0.037186123828675144,-0.07475273817212669,0.9908620840831803,1.0045052170391093,0.9978977898185314
CHRW,1.0,2021-02-12,88.8393783569336,89.06999969482422,88.26282501220703,2021-02-16,86.11483764648438,1,-2.7245407104492188,False,90.19999694824219,91.47000122070312,90.13999938964844,91.30000305175781,88.8393783569336,655300.0,87.98806493568293,90.19671865821037,88.0231558027039,88.12812364871743,89.24885270278016,-1.1207290540627213,-1.245519227012373,0.12479017294965167,-0.006089269338153125,0.9904173865576782,1.0152785884635902,0.9908123788197805
CHRW,2.0,2021-06-07,96.94023132324219,94.3499984741211,103.41581344604492,2021-06-17,93.46788787841797,8,-3.4723434448242188,False,98.58000183105469,98.73999786376953,96.88999938964844,98.55000305175781,96.94023132324219,1071400.0,95.15380251896144,95.04402745073114,91.53532362987478,95.17781808946056,95.37550520684624,-0.19768711738568356,-0.2355566520501788,0.03786953466449525,-0.1479237621361832,0.9815718532966566,0.9804394538095514,0.9442449474321448
CHRW,3.0,2021-07-14,93.10393524169922,91.41000366210938,97.33876419067383,2021-07-22,90.27098083496094,6,-2.8329544067382812,False,93.08999633789062,95.36000061035156,92.83000183105469,94.6500015258789,93.10393524169922,1332400.0,92.00559782466321,93.77794647517233,91.98246210646252,92.13001056405116,93.04017303438363,-0.910162470332466,-0.9508607875427969,0.0406983172103309,-0.12110334101966225,0.9882031042599358,1.0072393420506165,0.987954610808605
CHTR,1.0,2021-01-21,650.4299926757812,610.8900146484375,749.2799377441406,2021-01-29,607.5599975585938,6,-42.8699951171875,False,643.3300170898438,651.8900146484375,639.7899780273438,650.4299926757812,650.4299926757812,768700.0,636.8662897427464,639.0959023290557,601.0928175658913,637.1286515498664,640.2057773131384,-3.0771257632719653,-3.9839789054236876,0.9068531421517223,-0.46692200255606586,0.9791465598361545,0.9825744653931183,0.9241468326100347
CHTR,2.0,2021-02-16,618.469970703125,610.6500244140625,638.0198364257812,2021-02-19,607.2899780273438,3,-11.17999267578125,False,609.1900024414062,619.02001953125,606.25,618.469970703125,618.469970703125,909500.0,617.9000155556113,630.1755918898502,604.4021188832,618.8184274840536,625.2620573780698,-6.443629894016226,-6.554370269806082,0.11074037578985596,-0.341585685907682,0.9990784432963402,1.0189267413798884,0.9772537835524472
CHTR,3.0,2021-02-26,613.4199829101562,592.8049926757812,704.4724884033203,2021-05-07,693.4400024414062,49,80.02001953125,True,602.489990234375,627.3800048828125,601.5,613.4199829101562,613.4199829101562,1619400.0,609.7495788049131,624.2385843187058,604.7353960077634,610.6970995200434,617.4379362557155,-6.740836735672133,-6.8503894045269895,0.1095526688548567,-0.6795651388693971,0.9940164908097219,1.017636532408391,0.9858423475851049
CHTR,4.0,2021-10-07,741.9500122070312,704.8525115966796,834.6937637329104,2021-10-11,695.22998046875,2,-46.72003173828125,False,747.1599731445312,753.6900024414062,740.7899780273438,741.9500122070312,741.9500122070312,538500.0,742.7866492667416,755.3018660715352,700.2667750910177,744.2738729799951,754.4024783225716,-10.12860534257652,-10.345896283901642,0.21729094132512117,-0.30206347204800466,1.0011276191737253,1.0179956245634219,0.9438193457372943
CHTR,5.0,2021-10-20,734.010009765625,683.4400024414062,860.4350280761719,2021-10-29,674.8900146484375,7,-59.1199951171875,False,718.8400268554688,737.969970703125,717.3499755859375,734.010009765625,734.010009765625,843500.0,716.165788050339,740.5502395690628,700.7399490881079,717.6037906748451,730.9533873443045,-13.349596669459402,-15.408357303374409,2.058760633915007,-0.16496833949697987,0.9756894027630716,1.0089102733156543,0.9546735599857276
CI,1.0,2021-01-04,202.08111572265625,196.80353240966798,231.12467575073242,2021-03-08,231.68795776367188,43,29.606842041015625,True,209.13999938964844,210.0,200.5399932861328,205.72000122070312,202.08111572265625,2614200.0,200.22582767239004,197.1468980715045,186.27158215098015,200.29881046997002,200.6102554588414,-0.3114449888713864,-0.34235552867981733,0.030910539808430948,-0.1677485046226619,0.9908190924043963,0.975582984914218,0.9217663980370452
CI,2.0,2021-06-28,237.73789978027344,231.14999389648438,254.2076644897461,2021-07-08,229.190673828125,7,-8.547225952148438,False,237.02999877929688,241.0,236.60000610351562,240.0399932861328,237.73789978027344,1864200.0,235.52143700677775,242.4840472935102,222.3799068162687,236.20243248657886,240.78661669888618,-4.584184212307321,-4.619205326969025,0.035021114661704544,-0.47929683174272064,0.9906768639937333,1.019963781616744,0.9353994757327325
CI,3.0,2021-07-30,227.28909301757812,224.66000366210938,233.86181640625,2021-08-05,204.23236083984375,4,-23.056732177734375,False,228.24000549316406,230.99000549316406,227.44000244140625,229.49000549316406,227.28909301757812,1782600.0,228.1528043685921,235.1348028347244,224.11325813265998,228.56915495374577,231.52736691808826,-2.958211964342496,-2.9737056963904585,0.01549373204796245,-0.08695621313219126,1.003800056305153,1.0345186375333,0.9860273326680373
CINF,1.0,2021-07-12,118.51947784423828,113.0999984741211,132.06817626953125,2021-07-19,112.90065002441406,5,-5.618827819824219,False,117.76000213623047,120.37999725341797,117.4000015258789,119.80999755859375,118.51947784423828,556600.0,116.33692167634904,115.07916187544932,98.80175941709238,116.35700083594006,116.55519163066269,-0.19819079472263468,-0.2662445793495199,0.06805378462688522,-0.15096751000275915,0.981584831391532,0.9709725689703904,0.8336330973963665
CINF,2.0,2021-07-30,116.61026000976562,112.88999938964844,125.9109115600586,2021-10-04,112.70397186279297,45,-3.9062881469726562,False,115.69999694824219,119.12000274658203,115.69999694824219,117.87999725341797,116.61026000976562,1181500.0,115.3610093664814,115.23458644970857,100.98411847200835,115.40273718096597,115.77867889226647,-0.3759417113004986,-0.4356260693489513,0.059684358048452735,-0.07841766827581031,0.9892869577412862,0.9882028085698304,0.865996855367198
CINF,3.0,2021-10-06,115.83684539794922,112.72000122070312,123.62895584106445,2021-10-28,125.49406433105469,16,9.657218933105469,True,114.52999877929688,116.55000305175781,113.52999877929688,116.47000122070312,115.83684539794922,338600.0,114.99178894206253,116.78298734771062,107.30477942882001,115.13770626054523,116.18591198423336,-1.0482057236881275,-1.085884494159749,0.03767877047162149,-0.10794307061394104,0.9927047697735245,1.008167884290279,0.926344109770791
CINF,4.0,2021-12-16,117.27999877929688,112.81999969482422,128.42999649047852,2021-12-20,110.01000213623047,2,-7.269996643066406,False,116.66999816894531,118.29000091552734,115.87000274658203,117.27999877929688,117.27999877929688,480200.0,115.94561196713131,117.82808160401122,111.8076274397807,116.06182464384497,117.08904880295324,-1.0272241591082718,-1.1707933230836165,0.1435691639753447,-0.02674875336912441,0.9886222132839831,1.0046732847068471,0.9533392616262356
CL,1.0,2021-02-04,77.59766387939453,77.83999633789062,76.9918327331543,2021-02-05,78.52180480957031,1,0.9241409301757812,True,78.7699966430664,79.27999877929688,78.44999694824219,78.93000030517578,77.59766387939453,3869600.0,77.66605730810942,79.76802502368307,76.96102652400413,77.82576678473822,78.99209891651759,-1.1663321317793702,-1.2141737464514737,0.04784161467210346,-0.010279529112672048,1.0008813851512486,1.0279694134563355,0.9917956633800227
CL,2.0,2021-07-06,81.04009246826172,80.20999908447266,83.11532592773438,2021-07-16,83.43264770507812,8,2.3925552368164062,True,81.66999816894531,82.0999984741211,81.44999694824219,81.97000122070312,81.04009246826172,3221000.0,80.7261159189717,80.83606060070272,78.676783228536,80.77069399866093,81.05698167391522,-0.286287675254286,-0.2914522915738269,0.0051646163195409045,-0.04387690598025601,0.9961256639802949,0.9974823342206958,0.9708377771082717
CL,3.0,2021-08-17,79.54840850830078,77.81999969482422,83.86943054199219,2021-08-18,77.68966674804688,1,-1.8587417602539062,False,79.54000091552734,80.72000122070312,79.5199966430664,80.02999877929688,79.54840850830078,3356600.0,79.10518776641044,80.43170498891182,79.18377313059642,79.21554286584374,79.95815181458987,-0.742608948746124,-0.7529213889948237,0.010312440248699706,-0.08040994009352798,0.9944282890104069,1.011103886264662,0.9954161826170751
CMA,1.0,2021-07-01,70.92498016357422,70.62000274658203,71.68742370605469,2021-07-02,70.4828109741211,1,-0.442169189453125,False,72.08000183105469,72.5199966430664,71.2699966430664,72.18000030517578,70.92498016357422,945100.0,70.6862705132468,71.69069179600058,61.6081887172003,70.82667162022145,71.75114111143043,-0.9244694912089813,-0.9253235596401567,0.0008540684311754143,-0.08289957089913713,0.9966343360297474,1.010796078203482,0.8686387867168012
CMA,2.0,2021-07-26,66.57200622558594,66.44999694824219,66.87702941894531,2021-07-28,67.21070861816406,2,0.638702392578125,True,67.4800033569336,68.69000244140625,67.33000183105469,67.75,66.57200622558594,969200.0,66.34850620966503,69.28129523287069,62.36368387022154,66.53877179876467,68.00329064365081,-1.4645188448861433,-1.5532883635735593,0.088769518687416,-0.009583478144330027,0.9966427327552132,1.0406971212209537,0.9367854058490581
CMCSA,1.0,2021-01-28,50.91960144042969,49.653465557098386,59.21208786964417,2021-05-14,58.171627044677734,74,7.252025604248047,True,50.0,52.290000915527344,49.779998779296875,51.599998474121094,50.91960144042969,29163100.0,49.05971444770488,48.76350548202323,44.75328123612731,49.07798797049526,49.219074946969656,-0.14108697647439783,-0.1693721694804316,0.02828519300603377,-0.16344020198099968,0.9634740465339134,0.957656857135285,0.878900854879701
CMCSA,2.0,2021-10-04,56.529998779296875,53.70349884033203,63.596248626708984,2021-10-11,52.220001220703125,5,-4.30999755859375,False,57.20000076293945,57.20000076293945,56.52000045776367,56.779998779296875,56.529998779296875,14261500.0,56.26197588984457,57.47897574517831,54.588452795897176,56.367518133354466,57.09994443829779,-0.7324263049433242,-0.7546297003745626,0.022203395431238393,-0.04738334405691935,0.9952587494208391,1.0167871393308605,0.9656545900349328
CMCSA,3.0,2021-10-20,54.709999084472656,51.5099983215332,62.71000099182129,2021-10-29,51.43000030517578,7,-3.279998779296875,False,54.52000045776367,54.880001068115234,53.90999984741211,54.709999084472656,54.709999084472656,12658700.0,54.27054675529129,56.27491849238298,54.56759484515335,54.404675959909746,55.372389817799,-0.967713857889251,-0.9984212276972184,0.0307073698079674,-0.0701203417812164,0.9919676048887728,1.0286039011898735,0.9973971076274479
CME,1.0,2021-07-23,207.1151123046875,208.52999877929688,203.57789611816406,2021-07-26,205.67831420898438,1,-1.436798095703125,False,211.0,212.75,210.47000122070312,211.89999389648438,207.1151123046875,844000.0,205.44876736799046,206.3121800619235,192.66709684495254,205.54932397937864,206.48601679176753,-0.936692812388884,-1.100899238499108,0.16420642611022407,-0.029103112748422477,0.9919544985483933,0.996123256126367,0.9302416163699322
CMG,1.0,2021-03-12,1453.239990234375,1391.1489807128905,1606.4549713134766,2021-05-12,1342.02001953125,42,-111.219970703125,False,1448.800048828125,1458.56005859375,1432.0,1453.239990234375,1453.239990234375,209900.0,1423.9198417179127,1428.6660720826862,1301.3821605182432,1425.273692920558,1436.3193004321226,-11.04560751156464,-12.838309769238736,1.7927022576740956,-1.4902483235119313,0.9798242900598039,0.9830902546607422,0.8955039561692487
CMG,2.0,2021-05-27,1365.5999755859375,1295.0999755859375,1541.8499755859375,2021-06-30,1550.3399658203125,23,184.739990234375,True,1353.8800048828125,1374.280029296875,1344.719970703125,1365.5999755859375,1365.5999755859375,307100.0,1351.504475213661,1413.3778952473963,1355.649289757762,1355.4769938682957,1387.0514221730039,-31.574428304708135,-34.356902337876306,2.782474033168171,-0.07856531598533678,0.9896781629874967,1.034986760775943,0.9927133230769825
CMG,3.0,2021-10-18,1852.6700439453125,1776.0799560546875,2044.145263671875,2021-10-25,1774.97998046875,5,-77.6900634765625,False,1834.0,1861.52001953125,1827.8800048828125,1852.6700439453125,1852.6700439453125,221200.0,1832.1291788229428,1830.9317827966354,1615.0409483920048,1834.0295483972193,1847.1498838736406,-13.12033547642136,-13.743236244210141,0.6229007677887815,-2.1689422432744294,0.9889128314081079,0.988266523108246,0.8717369580568864
CMG,4.0,2021-11-02,1799.6400146484375,1724.9090240478515,2001.3775253295898,2021-11-23,1708.469970703125,15,-91.1700439453125,False,1803.7099609375,1810.9000244140625,1797.7900390625,1799.6400146484375,1799.6400146484375,191900.0,1794.2489316482895,1817.583801885553,1633.759255796043,1796.9751752893596,1815.7009695884321,-18.725794299072504,-18.870113344187974,0.1443190451154699,-1.5889938359103013,0.9970043547841421,1.0099707647590959,0.9078255887276436
CMI,1.0,2021-05-06,261.259033203125,249.90499877929688,284.83060455322266,2021-06-11,246.89454650878906,25,-14.364486694335938,False,262.57000732421875,265.92999267578125,261.6199951171875,265.92999267578125,261.259033203125,988500.0,254.5354807530905,252.78977119592403,227.80496450037555,254.52786018430533,254.82983968931376,-0.3019795050084326,-0.5612474593691826,0.25926795436075,-0.3854292157295255,0.9742648039089732,0.9675828931028148,0.8719505760524674
CMI,2.0,2021-06-30,240.78143310546875,230.85000610351562,265.61000061035156,2021-07-19,230.23410034179688,12,-10.547332763671875,False,240.49000549316406,244.55999755859375,240.42999267578125,243.80999755859375,240.78143310546875,1010500.0,238.68923558913477,247.58877954931904,234.4508348205251,239.32607802549853,243.87094792472365,-4.5448698992251195,-4.705748249256756,0.16087835003163686,-0.31067326254088634,0.9913108021272656,1.0282718910509536,0.9737081127755782
CMS,1.0,2021-10-06,60.77726364135742,58.5099983215332,66.44542694091797,2021-11-30,58.849998474121094,38,-1.9272651672363281,False,60.22999954223633,61.27000045776367,59.970001220703125,61.220001220703125,60.77726364135742,921300.0,60.177364047293196,61.461568820749456,60.43774891881176,60.29251928101033,61.069818116490396,-0.7772988354800674,-0.7897667079240445,0.012467872443977068,-0.09595485570059092,0.9901295392697474,1.0112592298236733,0.9944137872914266
CNP,1.0,2021-01-05,21.01011085510254,21.18000030517578,20.585387229919434,2021-01-06,21.3802490234375,1,0.37013816833496094,True,21.40999984741211,21.639999389648438,21.200000762939453,21.56999969482422,21.01011085510254,3793500.0,20.96970823134027,21.352076010774578,19.824672189350547,21.015804656229143,21.336283400602362,-0.32047874437321866,-0.32915750036244984,0.00867875598923118,-0.014210122084972188,0.9980769914047143,1.0162762185326113,0.9435777053282851
